source,target,attributes,relation_type
287443,241581,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
287443,241571,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
287443,241593,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
287443,241637,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
287546,241289,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
287546,241277,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
287546,241301,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
287546,241581,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
287546,241571,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
287546,241593,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
287546,241637,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
287587,241289,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
287587,241277,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
287587,241301,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
287587,241581,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
287587,241571,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
287587,241593,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
287587,241637,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
288011,241289,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
288011,241277,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
288011,241301,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
288011,241581,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
288011,241571,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
288011,241593,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
288011,241637,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
288032,241289,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
288032,241277,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
288032,241301,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
288032,241581,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
288032,241571,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
288032,241593,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
288032,241637,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
288053,241289,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
288053,241277,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
288053,241301,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
288053,241581,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
288053,241571,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
288053,241593,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
288053,241637,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
288153,241289,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
288153,241277,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
288153,241301,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
288153,241581,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
288153,241571,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
288153,241593,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
288153,241637,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
288133,241289,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
288133,241277,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
288133,241301,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
288133,241581,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
288133,241571,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
288133,241593,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
288133,241637,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
288243,241289,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
288243,241277,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
288243,241301,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
288243,241581,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
288243,241571,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
288243,241593,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
288243,241637,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
288225,241289,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
288225,241277,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
288225,241301,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
288225,241581,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
288225,241571,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
288225,241593,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
288225,241637,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
288333,241289,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
288333,241277,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
288333,241301,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
288333,241581,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
288333,241571,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
288333,241593,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
288333,241637,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
288369,241289,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
288369,241277,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
288369,241301,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
288369,241581,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
288369,241571,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
288369,241593,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
288369,241637,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
288423,241289,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
288423,241277,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
288423,241301,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
288423,241581,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
288423,241571,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
288423,241593,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
288423,241637,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
288405,241289,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
288405,241277,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
288405,241301,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
288405,241581,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
288405,241571,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
288405,241593,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
288405,241637,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
241289,236248,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
241289,236288,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
241289,236329,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
241289,236268,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
241289,236349,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
241289,236308,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
241277,236248,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
241277,236288,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
241277,236329,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
241277,236268,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
241277,236349,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
241277,236308,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
241301,236248,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
241301,236288,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
241301,236329,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
241301,236268,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
241301,236349,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
241301,236308,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
241581,236248,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
241581,236288,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
241581,236329,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
241581,236268,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
241581,236349,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
241581,236308,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
241571,236248,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
241571,236288,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
241571,236329,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
241571,236268,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
241571,236349,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
241571,236308,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
241593,236248,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
241593,236288,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
241593,236329,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
241593,236268,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
241593,236349,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
241593,236308,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
241637,236248,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
241637,236288,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
241637,236329,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
241637,236268,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
241637,236349,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
241637,236308,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
236248,241705,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
236248,241795,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
236248,241783,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
236248,241807,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
236248,241817,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
236248,241907,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
236288,241705,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
236288,241795,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
236288,241783,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
236288,241807,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
236288,241817,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
236288,241907,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
236329,241705,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
236329,241795,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
236329,241783,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
236329,241807,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
236329,241817,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
236329,241907,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
236268,241705,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
236268,241795,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
236268,241783,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
236268,241807,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
236268,241817,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
236268,241907,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
236349,241705,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
236349,241795,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
236349,241783,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
236349,241807,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
236349,241817,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
236349,241907,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
236308,241705,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
236308,241795,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
236308,241783,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
236308,241807,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
236308,241817,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
236308,241907,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
241705,236369,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
241705,236390,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
241705,236410,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
241705,236430,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
241705,236470,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
241705,236450,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
241795,236369,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
241795,236390,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
241795,236410,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
241795,236430,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
241795,236470,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
241795,236450,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
241783,236369,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
241783,236390,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
241783,236410,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
241783,236430,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
241783,236470,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
241783,236450,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
241807,236369,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
241807,236390,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
241807,236410,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
241807,236430,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
241807,236470,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
241807,236450,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
241817,236369,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
241817,236390,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
241817,236410,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
241817,236430,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
241817,236470,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
241817,236450,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
241907,236369,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
241907,236390,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
241907,236410,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
241907,236430,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
241907,236470,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
241907,236450,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
236369,288657,"{'time': 14.52384, 'inv_time': 0.06885231453940556}",RELATED_TO
236369,288747,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
236390,288657,"{'time': 14.52384, 'inv_time': 0.06885231453940556}",RELATED_TO
236390,288747,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
236410,288657,"{'time': 14.52384, 'inv_time': 0.06885231453940556}",RELATED_TO
236410,288747,"{'time': 4.841279999999999, 'inv_time': 0.2065569436182167}",RELATED_TO
236430,288657,"{'time': 14.52384, 'inv_time': 0.06885231453940556}",RELATED_TO
